discountID,code,type
vAGv0227-WbtvBU,FApe8629-SshRGn,percentage
hEdv8753-kvbQdu,Gkpy6628-IwOuqg,percentage
CcMi2105-obxiOt,symQ2809-KydDfa,percentage
oFda4049-OzAKXT,Dcth2801-fUYePq,percentage
skAx4113-OdfqUY,TEbo5720-WnKNou,percentage
BelC9535-xQplxW,SuHu7954-avKGKb,percentage
SFaW4820-GotbJV,UceQ6882-zBjMGd,percentage
nBNp2023-dGaUAH,ciEM0993-lBZixO,percentage
ZhQn6935-uKPUjr,eEeK6452-YBLGKu,percentage
BoXy3069-JHZWnV,yLjC7020-QKtIUl,percentage
rqHV1390-ovaIcD,RdHS3646-rdpSvw,percentage
mTav3674-AnMqtQ,gjXd5929-bgpaHF,percentage
wpxD9520-VPwltD,nIqc0319-lHOnBK,percentage
EvRo2559-lsJzCJ,MkFs8005-MzatnD,percentage
ttCW5816-wYnLKr,jyTz3086-TAiSym,percentage
uPTp3493-XoHfzG,cPzW3624-MjWkFQ,percentage
Nbcg8922-AUpoPe,fvxC3384-veCsJv,percentage
hqCn6216-TQdrPW,XRCf5554-kDfdVg,percentage
DrHC2280-kbOQYb,GRIn9270-ArVCao,percentage
DHMk2890-BAvUiZ,QTwW8818-wCUuMR,percentage
kzjC0482-VkwwNP,flrQ0374-wZmzCl,percentage
gGix7767-EfiyiU,JwrZ1270-eJRywN,percentage
CEYu6237-tueXdw,VXDA3224-RkZWwI,percentage
NcoP5942-sAsSPs,CqoS7550-nUONTs,percentage
MLHl6805-xIIMag,OxkE2677-MDuifq,percentage
QfmG7264-OHMZAi,okgE4712-dnHFXF,percentage
eite2164-gaeYii,aNtD2722-MZzmBh,percentage
Rhhq1725-cGINEt,fiZX3055-aAzgYY,percentage
DoUR7654-DmVqND,BHHj8440-IQgPOk,percentage
lPXZ3818-bAjtKU,xmHu1151-ijPlAE,percentage
ofOv9430-UrsaCk,rxMU5567-JnPihi,percentage
BkSI9757-OtmcJa,HyMv4762-jeedPw,percentage
GAuU0581-vTRTcT,nIxH6713-qRiyqU,percentage
qQXi7212-JqDUBK,uNSY7849-PEYWjp,percentage
GgYZ3738-sIGdjh,TDAF4716-WnaPEY,percentage
BBDL5943-ZZlWvu,zflR4603-dpgGbu,percentage
Mvcc8467-qFerpw,sXQD3908-gaLNuL,percentage
YrZl2925-nBnyPz,GgPx4192-pdFXWH,percentage
QjKq8145-VbJFpv,vZud9300-DSCrDA,percentage
MdeH9548-YJQBDd,SrgH1319-wNdHHO,percentage
APOs1029-UPclKB,wSqf9745-mgjgCp,percentage
whVv2328-ZLygEW,fxyD6311-AhRuyR,percentage
bjla6490-QbUdLW,bJEu3940-OInipV,percentage
lpbF2858-CSBjdL,FphA0307-LQRLDe,percentage
FyIF4522-zOrwIA,TwLY5749-ZiyuuY,percentage
NfTX2040-EBhKKT,MANH8797-zZPHJa,percentage
otcu5341-OLAVRg,VGib2176-GrozwT,percentage
yWNj3638-FfXyEM,uFsw9805-qbgkhW,percentage
jnmV8507-KHRFJz,rZbq9288-KIjlff,percentage
wFbo7523-CFUAVd,LDoT9578-ayuOnI,percentage
hroK2940-ZpEufz,BAEp3280-uIWfzj,percentage
rfSG8115-nyJCqg,UsoP0927-AZEdzm,percentage
HOgm8673-QwUUur,TkjZ2809-bZfMCS,percentage
dBYi0542-xiXZun,giGZ5769-YfrCQT,percentage
ozMu1065-dczJuD,bHgi9535-QMnSpv,percentage
GkZd8408-wnfQWb,OypD8916-GmMqZe,percentage
LUHf0872-EsyUzO,OQwe2960-tQomnN,percentage
tttW0102-XSRgCT,bFSc3176-iCyKeg,percentage
MuwH9642-hNIziw,ttzC5783-vJGFsG,percentage
IhmM5570-okPfWX,hmgV0134-EJLFYe,percentage
HFvE5169-Qgmzob,Btxg2561-HmkcdJ,percentage
eFDh7671-ytsvoD,HhJH9923-dvAaha,percentage
kLaE6746-RcBgSb,UcMS9371-TkkdGm,percentage
EqjH0580-hDdHub,sbub9780-eEcgdz,percentage
Bhrj2183-wTZBSJ,gQyU4230-PbbIOh,percentage
mQwP4993-luodCp,SlvX2515-CgAYlT,percentage
lZou2489-KQECoY,uLDy8437-deHkjD,percentage
vdPf6081-nFJErI,MjFc9454-uOszXx,percentage
jmwG2900-FAoBlR,lVkB1481-BUWeki,percentage
EyxY3928-FITVdw,Ibgc5776-ltVqJK,percentage
DjKr5029-vvetmd,Wimb9118-Heqkbd,percentage
wjfI2080-cvidxV,ulWT7901-maVfic,percentage
ugkp0283-Vcfrun,kSHq1526-mJnKVD,percentage
OEVH0176-iCufHs,zTSz0082-sBNHrt,percentage
Qhjc8289-lfuKbx,VRwH4249-hevfpV,percentage
pxER3165-gsHkCw,UWnW1252-aFXrlX,percentage
KMnU2175-CIvaYY,gWba2345-zvOTbn,percentage
FQIC5693-FnuJdU,cUjV3752-lmEqzK,percentage
emvM6259-WoLQTo,zmAK4947-hNHmTL,percentage
gmkv8229-uXgdLi,SwGH6289-qSAvzQ,percentage
zWRS8592-rVGvdo,KrRr1370-CqNVJT,percentage
dCcB5590-KJAlTF,OgjO8707-OBSnNk,percentage
INMT7091-CEGXlB,AJDG8677-kjYdFQ,percentage
BQJw8916-grNuLY,SRtv3513-QtifKA,percentage
WlvB9818-VHwzEE,icEf9707-EnSBze,percentage
WELw1734-hzYwXl,pDBb6616-UajUKb,percentage
PwaX7592-hwDVKj,UgxC1366-pLfOws,percentage
JPoF4028-BaFKKT,TfaN2486-LFspqN,percentage
rqwk6183-haRfWN,hYpz1833-wpnBTA,percentage
njVr3034-sPdHYA,rieu6367-JYLACc,percentage
DhFx1100-qBOGKZ,jgGm1507-lLkFaX,percentage
nitp4207-XMgmcM,tZDO5013-gnkPEj,percentage
zVqg2781-MNGKJC,ierH3666-ltBOAF,percentage
paEq2483-WsEddT,xgbQ2620-kLGUgH,percentage
nMvl0768-qjxkPn,EXrN3173-dEtyBN,percentage
SBtu6779-Dndeub,HEeu0490-nMOasX,percentage
ZQzn3519-lVYAuA,PJyq4178-srzfnL,percentage
MUMD1640-rJBBlj,UYbV7974-UQENKC,percentage
SzRT2497-zebNJr,dIIq0232-ELkRBF,percentage
TAwZ4930-zdfUgU,nXQN9703-UVqumQ,percentage
fAvb9095-FkqvOC,ONga0017-jGufgh,percentage
zNzz5353-AidnQa,rSIS2033-DIutbm,percentage
Niig4724-PMOcOr,tLWc3351-jsIiAc,percentage
ULqp4512-UJSEWd,jkif4665-SIrqIU,percentage
pRHc5453-nxIjdz,MJSS0832-dmcYDx,percentage
tWdQ8286-Wwzpor,MiCw9698-xdYKWm,percentage
PaJV6578-lUVcoO,cZUa5474-mNrfFW,percentage
SqLM3236-wygfzU,hRbS1827-qIwfME,percentage
hcYI3705-kGndze,ains1900-DmNJKA,percentage
MZBd8723-IcbcGr,gGdD7324-YcBSBe,percentage
uLLo4960-EKZHhD,dWuX2502-vlPLPK,percentage
wriK6722-LKAQGQ,kuAe7399-EOcOsX,percentage
JhVx9054-DMjMRT,TTjQ9051-IwSiJa,percentage
BvtQ2806-FfACiQ,JjWi7836-MygrOV,percentage
CvPu2335-DzPiGc,RzAE0352-QCaiGz,percentage
lkpd3521-YEldwR,gRbK7350-QChrZV,percentage
TxjI0020-ZBRKwx,vaBj5295-AbgxCD,percentage
uZhM5951-HXpFLe,SVVx9739-SGvYJF,percentage
lmnJ2232-obxYol,JmCo1756-XFPNBG,percentage
lEtT8103-xEkSjF,zGxu0292-lNulCj,percentage
ocLM8887-BYQril,MPaw1980-eppets,percentage
ifbO0696-oAMoCE,DbZk7030-kXuUOk,percentage
CzVF1123-OuMCxi,tgvT9638-eHuqBl,percentage
ZTpg7300-VRoQDO,Eljf5742-eelPsi,percentage
jysF0637-YHeNpj,okXT9630-flPXKp,percentage
GUqd8613-XMagpk,bcND5564-hnBkbH,percentage
TAkJ1333-UISCNv,wEED5004-yvjMrD,percentage
isCp3992-DDAPso,FGlt4244-KuvyDL,percentage
lumQ4310-UFmNzX,MzcK7451-qoxRsu,percentage
EtEf3331-gxkFSO,AaMV4701-GxzqMl,percentage
eMdS9350-ipGYmx,YmbQ7297-SCZVSv,percentage
diOQ0858-NKFDkO,LaoL7837-VtbQpg,percentage
qoHa4546-NWcPPx,wPvW8119-hJLErZ,percentage
XqaK2621-hoGRlk,Ncvo6479-PrwOOC,percentage
Rosz1753-xrrskL,pxRQ7077-xCSXpK,percentage
eiXQ8471-FfiPpW,gRaz5203-yARFpB,percentage
GQHG4326-PhfhZA,sEKs4469-RwbqIJ,percentage
Zvwx0886-BnKVPn,RssW6404-OnDkHM,percentage
PQZz1729-IkyJfE,chJi9401-wtReXK,percentage
EZcn6184-SzVfOQ,NemY7146-jWWNdF,percentage
pwrq7800-CqLyXM,ucoA0078-uSuOgK,percentage
tGXa8501-MsatPr,mWRX4809-uumJYh,percentage
prJu5449-mQlTqE,gWsl0778-TMlJoG,percentage
iADt1453-KYyvIv,PnCm1231-LAhzBt,percentage
oFtM6474-gqezDV,BVjD2970-LTofMe,percentage
UDzo4074-XuKUdv,wvvL8195-RtcbYT,percentage
PeNZ4562-GzIsQP,JVCl5368-Orkyoj,percentage
MCkh5941-CdbJVe,zUwf8608-hKgkqh,percentage
sxDR8123-GRNhMT,jzgU7864-XiUIlq,percentage
KVsA4442-BBoDxp,OcOJ0447-aOPMGO,percentage
pFuG2485-FHsBLP,PbGJ1577-HwuknK,percentage
jKSm0695-RpxOuk,qznK1446-yfPypq,percentage
couM4221-UNBwIP,CJFC0658-wkIXbk,percentage
HVhl3913-HalsOZ,mWGi7410-qKdlRY,percentage
tSEw4743-PQbpPO,Msoy8917-vZbtpQ,percentage
QQiw7016-SlKxbz,eLFA3470-tuQdBm,percentage
oruJ8366-vfIDaU,TRDF9427-ioLfSo,percentage
fOvj0355-dcMDkX,sKYS0202-yighTs,percentage
XsSl2355-UrMOza,WSmf0562-rLhMul,percentage
lYTN6083-Nddjge,uSWp1743-zGLPtk,percentage
denf4245-qLyAZW,ysel7690-mXYfOM,percentage
XVdd2547-QSjlep,PTAK7651-VJplXl,percentage
PPTd2265-FwDVLn,Vpcx9208-NIqshN,percentage
bgdU1733-MyThaf,BajY8974-BeYszk,percentage
lSbr7786-RidmGB,lRoY5526-lLFMxW,percentage
GqpK9590-HfeNpJ,iMol1379-MCdmOm,percentage
ULTr4269-MDSWzU,jRjR4729-ZJVIJP,percentage
KkAK2897-KdpgYB,EebS5486-KljOvZ,percentage
GkSF5909-MQQuTJ,nPsD4623-emiTRs,percentage
kiMx6486-mzjLdV,XcHk3145-oajsfF,percentage
kcnh5312-hwmxrY,TxLh9939-TWCgpx,percentage
lMMn7774-LpWeyN,rDrg9006-nzTGXc,percentage
BiGA9782-IeKggp,nkqp5412-wDKhXV,percentage
GlMU2753-gwlqlP,IWGU7361-mGQKZn,percentage
Albz9460-GMUrVg,MJXO2450-axOLHV,percentage
ghym7479-jgHFeo,RTAg0408-RPJiCg,percentage
AyzT2515-DiHyIp,rFsl0561-LHUcIa,percentage
TRqr6062-GNmORG,OvVb7417-TmJtBN,percentage
dhlO8026-nejNKb,kpKs1899-zVBPGT,percentage
ecev3994-qkCyqr,IlWB4637-bsPYYO,percentage
VMDM2874-MrleBQ,IcEz3137-hyOWzh,percentage
MkTv4009-vSCHfF,lMCJ2592-ggHOAP,percentage
cCvr3146-rUPnji,mvIP7799-KYFtzr,percentage
dWfg2443-dEozYN,VONX7570-vRwefK,percentage
EbGc3149-zFNlTf,SCqJ1896-IWgFJF,percentage
LSCi1006-MqxiWL,TIMV1917-gCKICl,percentage
JGRh4984-FuNaVA,KchC5126-BnEfjX,percentage
iaQu4979-rNJEir,wArk7428-BCmced,percentage
nGok6584-OwUKcN,ymTL9132-KwthIX,percentage
jcPk0384-NVCsKG,vJfX7008-niUYsh,percentage
Ocbj3181-zDJdtO,UFsh3060-UnzPQv,percentage
hvzd6459-bpXScU,vvob3551-XMkGAP,percentage
mLGs3507-PlajNO,DUrx3208-tVVjiz,percentage
Qecx1861-xtVuIQ,KegT6969-HTXXBs,percentage
JheJ7681-DoOgEP,SHqx1689-mXudYF,percentage
nMLw0244-scXHYZ,vAvq4736-FGREbc,percentage
bHZe5059-rGlTUR,mUGl8589-wpxAUW,percentage
NXiC8301-wAMLrY,QbXc5859-EWUwdy,percentage
kFCb6196-cuUfNT,muSh8554-VrpRZR,percentage
weHp6780-hTNJWq,LkNP1026-PTCzUN,percentage
lton1772-YOgJeT,MyKg9580-xqjDZV,percentage
UsEM5027-PIHpUo,mkkg3193-OJXbED,percentage
GRQG1278-atecEk,DcRp9804-rzJgeC,percentage
eGjD7815-gcUGRr,icEJ6304-fArZJd,percentage
Dzwp0894-hjsUPb,Wvdg0958-lXzsUj,percentage
RGEo1937-GRVoUN,QkEy3734-aAoszX,percentage
PtoG5266-JllWZW,zcvn6308-QhQaap,percentage
iMIM7401-oNvqqY,nueB9187-jEsvaH,percentage
SHuh2991-XeXYSm,mYzp6232-nfxixg,percentage
aBuv6696-anJjsZ,egeG7438-FUIdTI,percentage
jyrp0473-sCdvyf,FzzV8842-qzRkjS,percentage
VOLf2395-WFqcEM,DsnJ4706-HYgivc,percentage
Ozmj6049-hItiif,SNOi3842-ZGrNit,percentage
cRMA9624-ERdHDF,iuoK9594-hUdJZk,percentage
JgyA5373-abdGUv,SzmH9872-EkurqG,percentage
QIyI9573-XtzFWW,TrZH8369-MbLefV,percentage
kqWu2680-VAMQTY,JLFb7746-rvOOFb,percentage
pZSC9187-BeaMFI,WjKw2596-Madpbj,percentage
sUQU5437-KxsOBT,uyaR4439-pVchRJ,percentage
QgBd6783-WWDiYa,MLsw9805-kHWhiM,percentage
spZU1980-RgjTyl,kLPn3866-nSlzUv,percentage
pqvN0971-ZDVgLa,VKkb7523-HlRiwd,percentage
ifKn7455-HiZUxD,fCwe4556-PAplrQ,percentage
wvVz2823-vTYkiC,UpIx5501-fmVerd,percentage
fJnS7114-nKnZVG,ORHx9027-vuErhJ,percentage
jhKD8440-fhrNOu,Pjdg5740-vlXOok,percentage
FUue2144-DYapXJ,eWIS2777-Tiqsht,percentage
MadC6969-znfRIE,xhPG1112-gDghQR,percentage
sOTw8761-bEZEiT,OHYG9903-NaqdkO,percentage
KwkI1489-uKHPRT,sobu1488-WCRypD,percentage
FPxJ5727-oHZNXP,wItq2974-HQIclT,percentage
CjOM5691-DuRCyA,mtuO0866-MbnHgp,percentage
AZIj4402-QPcXJo,UToI0616-bGjyKd,percentage
EhFu3225-NsJHOi,VlBB5785-VSROIG,percentage
BAwP4576-TrtlAB,dYtR6455-mrckKy,percentage
dPqN4280-LpDiLq,BQjM2431-LaQbhC,percentage
jILI1958-ZgFRPq,kEqS4114-EWmXhb,percentage
PdQH7790-yCMDhk,OEeG1249-OtTMaG,percentage
pGLP0446-CYyRgX,AfSh3891-WxIErm,percentage
PpZD4503-POwprZ,dymm0424-Iqxvlw,percentage
peLr8176-vmhjvt,VkvI9761-XnKeQf,percentage
Canx3222-JhPybD,ZYlX3969-acfVYH,percentage
eGFY0849-vHwqUw,OJhB1409-uXNFRY,percentage
phZF8486-NVdhFF,IzeK8963-xSBAed,percentage
mlKR5802-rOIbmu,wfdh9214-ULLzZy,percentage
uZzS4873-StegFS,xZQV5465-kvWrnq,percentage
jPIh5613-YWdZpM,Pbrn1903-QKecAc,percentage
iQpD3199-Zpxohr,YEoj8273-QKjcKv,percentage
rNMk0549-YCKFTP,lXnT2825-uVxuty,percentage
wFrV6270-hWGQDe,NYGY5495-EjqIpv,percentage
WtGm9197-RMobzj,BtXo4721-bsCkSO,percentage
iUtU6686-qlGhZm,mxql9632-ytNopE,percentage
xaca3434-mJvXCx,cFsm5385-dhlWup,percentage
hLdS8331-lUkOzE,nFXs1408-oGjxwX,percentage
XUYN3231-lfPqVW,SRcB3496-DZlsTq,percentage
aqFA3524-yidRTm,ZwOM6788-LoCOBc,percentage
TJXZ5550-XbReWA,WSjG4341-qSGQBR,percentage
IVPv1307-UFOWUz,DEmZ1278-dyJxjg,percentage
SRAN6691-JRYagQ,bNOu5033-IdgkTO,percentage
bmcK1497-PGkdWH,pwwL1395-hXQIXN,percentage
fVbz6397-FArJuX,Cvjj4018-boGMza,percentage
CQFw6848-jSwozT,ZwAe2696-SNaQyq,percentage
YJtk4852-GcbyFZ,RYvL0217-bTqfAu,percentage
vPWe9958-bBaHGn,YLmk6574-TJOiDk,percentage
LWwk8856-MvnwhD,AGpX9515-KsGhCP,percentage
uWFP4207-tggjow,gFku5908-UNGWer,percentage
pJGl7391-ovcktS,XGIc5242-ofKqZs,percentage
NJei8372-hnRxBh,CfUJ5740-LoSNwi,percentage
vJHL7155-ZUgLvT,zSWp9555-zeEvBE,percentage
dUYw0201-qtGTZr,VdfB0889-Hdenvg,percentage
zxoy0516-wNulBc,jzMc3817-RGbCHz,percentage
vedr8056-ITjQTu,hsMm0744-BTXVEf,percentage
lfhS4439-cDUQkC,yCcW7597-puejxI,percentage
JMGE1455-Pcuqxn,tJsc9895-XCxLJi,percentage
KJXS6795-OIbfXK,Swuk7746-wwohnv,percentage
UwVg1469-YRoROw,nWZo7856-GSXCpF,percentage
unSP8576-nTkmSv,dods3896-VEhxQo,percentage
cwGN7877-DTpMmC,TUnM0181-RDKVdi,percentage
aYWF9171-PpctFH,OefA5246-tWIwBT,percentage
SCCX4971-JsATdw,Vled8972-zNDRPE,percentage
WRar3043-zhyORt,IyaS6384-VzABiB,percentage
OiPA0054-WUaFaw,pgCx4218-oWQUGO,percentage
HZZW3367-aEoNON,kFlC1401-FntwcO,percentage
cMsa6070-wxcfLS,vzQV4077-jCadSW,percentage
tjaG3613-qtbGBj,cfbp5700-Fnxchn,percentage
KwQM7284-ZBMheH,hone1031-ZAdrLb,percentage
ACdC1929-TsjFxq,FNOU7372-DyNYsa,percentage
LXFC9745-LCntPx,Wghe3638-magyFk,percentage
fLVG5642-tBnwJj,JJFT6036-EAMDxa,percentage
CPHV0903-edrLEN,kciS2895-MaXtKT,percentage
wOhf8420-Lkxtwm,iMJO9384-pMEDgs,percentage
VfJb1747-qreGLc,ktdn5948-GUXiuD,percentage
KBGn4133-EroAbO,VxGE4291-WgAyek,percentage
iknd2775-vkPlCh,QzcD5919-jZdXCe,percentage
Lrjs5644-ofQUAG,YYSP4231-LSnwSK,percentage
VrGC5097-zgBHrr,HxWl1279-RmLujB,percentage
MftX0582-TxonCh,JIZN3065-tgNgAk,percentage
Sawu7473-JKdUUW,GDaY6574-fmSURq,percentage
hgws1608-TCxdLc,NZZd5663-Nabjpg,percentage
CSTC7236-oOWQPi,PYbR2700-MNSrHd,percentage
qYnD6254-AYSsWg,LnUB7191-yhhYSs,percentage
pazj0437-KRjBab,aXeB1496-xwvCfy,percentage
nnyZ1065-lFHWcz,Vpwy9784-mZNTUV,percentage
laEb1564-SjNNqN,HgvX8560-HFkEqc,percentage
ODCn2616-mUKmxm,vzYN2348-zTdUqH,percentage
Ibca0788-IJOxRK,IIWr3559-UWNLjI,percentage
UCwG1399-iLfWLF,KyBz2307-LLSjxF,percentage
uNrq5641-MPNsqN,gxte4269-ClFdOb,percentage
XvZQ0462-drKoCy,QLZu7783-chLKRq,percentage
rFrq9140-OmEThP,clPT5327-zCpSOl,percentage
XhQB1533-yBGLCZ,Xixe4886-ytPwbF,percentage
TAPH4833-XuiKtK,CeHT3153-BzCXmj,percentage
Tdid4036-bjMQWe,uFbC8944-Ozadiv,percentage
jxsD8374-idfVwD,KKES3828-CVeKcP,percentage
gyPh7348-CJyPpv,ieoH4453-yuMSjZ,percentage
lVqI0200-PVZlzf,EcOU1472-iujDaW,percentage
PmXy6082-XQdxUq,yLQc7493-Lkqrya,percentage
vBsL5597-zOSYOC,ZuMN7075-hGtkwa,percentage
WixG5192-epDpQn,OJla5675-FjTKKC,percentage
wsxi0661-wCczXf,lchd2889-oHqkvo,percentage
ksIH8509-PGyGPA,KpoX1396-XrHlFR,percentage
yKcL4928-BrHwAg,PBGX5425-yCjvrI,percentage
tZIa0444-PVAFyk,dNhL7213-pWSBpf,percentage
VQBp5559-ubmCvw,wBWo3115-ZAWRvO,percentage
znwg4320-HhWQhv,zBLr4614-EnnKHu,percentage
QEWJ9420-pxeVVw,vxbf2780-tVZICA,percentage
fizl7215-cecIav,IOpe0564-liUYBW,percentage
OPGD7550-butsuH,YDNu6185-UksmAL,percentage
iUHt9693-AueiTs,fLMa3000-XNkeNZ,percentage
laGz0725-WaDYXn,DoNd5569-yNwNTH,percentage
Vtof4784-WoOBZE,fkYT1358-CwJOLH,percentage
HSsQ1981-uGQKLg,fjCY3392-KkcMjS,percentage
StuB0465-HkZocr,wdRU0325-VHqoTL,percentage
UVfV2887-IOUFnd,BHMS0136-wwIjAs,percentage
eaeL8909-XXQkGN,BCUp6518-rSuYhF,percentage
gLib9134-LtRJAg,FnHM2525-cJKygg,percentage
Oybb5396-YWhfcg,rqzZ1522-FKIetw,percentage
GmOg9594-UYcIsm,gmfq0200-sjOycm,percentage
wOXt2135-gIXrTE,pmMS0439-qncnWf,percentage
jqQQ9711-JvgkiO,EGeF8431-gkzBuG,percentage
Djzc8509-DkJBIQ,ZBhp5952-MZxFfT,percentage
olBs0909-vZCpOH,Bpnt3705-VQjqDZ,percentage
MPUs2853-GCRIwH,KGww7345-hdSPnQ,percentage
XYZI2524-LqsXee,EDjE5001-vMIpZR,percentage
FYPk8421-EwMXBM,fWbb1471-zWlYkQ,percentage
ghxB1496-QCOGVw,hfhg5301-MDEcxM,percentage
gVbf8384-siTqGH,hzDj0322-KBKadh,percentage
EDrv1262-FOLBha,mOcV5264-qWzBkl,percentage
jsGV2320-bPISRr,jDrF6947-tmyQbS,percentage
AAjp7093-TLPFCG,tWrD1600-NOfIlS,percentage
bJwI9257-CyiPEo,jeEt0261-ybbuRe,percentage
COQN8567-JolgvP,mKwZ8634-hgcmAf,percentage
Shxw7495-bEBUAL,midF5971-raUvUb,percentage
FTtv4426-gzqLri,TPEm7558-kUhrxH,percentage
jzVn8829-ywJvbZ,sPyL6962-dCsOfM,percentage
QObw3476-hiSKBU,LGll6841-eCSptB,percentage
aXXS2187-lUkaVe,DUYz5148-qEEWqG,percentage
ovVH5794-xLwKoU,pGFN2974-Kzgrky,percentage
CmBL3382-UxNxAp,zFMR3430-GCpphz,percentage
COwf2459-gykuju,hBJd7799-wncBdC,percentage
fbxn6247-jAlhun,lwXm9788-iVYTft,percentage
RnPH8394-EiTaNu,cWWV9693-tGlWfC,percentage
IxHY0455-badUyU,YdyJ9683-gVPtJb,percentage
EQtQ3701-Cmmtnh,OuhQ3729-XNvkgz,percentage
DPJj1287-iOoHKR,QBfm6281-xSQoCn,percentage
FaXe4029-zQozjz,gAaq1790-aDXbDK,percentage
ckWZ2303-SibjjV,xEax7799-LhqksS,percentage
SAKz3926-vZzbmE,pDmg3763-GHRbhx,percentage
xzGI2785-eKmECU,ltIc7464-dTsUrw,percentage
QwUh3482-dIiEMH,JVpx7139-AnjXsn,percentage
gTHu9684-NBVPXm,qLvu0946-HiWLaB,percentage
FLqq5571-JDhElZ,lsZR5665-ICInOL,percentage
hlJO8141-goLdlj,OdrQ5833-evQfIh,percentage
NRbr2852-RJIBUV,Rraq2924-LReBxE,percentage
sYSi7370-PFcbWV,oqrf5393-nXHeyN,percentage
Rrif7160-ILapeN,ptjr7695-dxulKH,percentage
ogIG9943-lrrgdH,levG9789-qpCbaW,percentage
JElw7467-NAbpfN,Idpw8557-zoYHym,percentage
WqvK4165-ohqyjd,ukcI1776-TrgPuw,percentage
QIya9256-cJRnkm,YSir2225-FicpLw,percentage
Dnws5540-MoEJPw,mfid6365-QYcScy,percentage
pWdn6839-HEYfdA,BTRw4123-sPxEeZ,percentage
viKG5826-ppXSHq,Fvac6806-CjPUte,percentage
EKUM4493-roQhsO,hLUg5491-jculov,percentage
mBQC6468-Dpoxmb,MBzs5982-uarPXz,percentage
XpmT3987-AcIkVk,gvzN0851-ZDvONM,percentage
uhYS5435-iaTeWv,uPnP9542-zIHAvn,percentage
vKih1960-tZOprG,CxaU3231-tvmZkH,percentage
bCqE5911-ebyvYg,HJqz8480-moaAFt,percentage
EphW2027-ztLZqk,WgAY5238-lwtvNF,percentage
rMfi1738-DhPWWh,kHXZ4223-AAiBBs,percentage
GIlX1235-cGWJqG,SVLA0764-ErqreU,percentage
SNvI0104-qIDwaX,FXWB8795-hQQVYi,percentage
PCmM5337-hnSmci,JzOs6553-TijOFl,percentage
wtNG3485-hLNItm,ooAF9774-qWlnVa,percentage
rtsU3792-dFlkKh,GqXC4298-Vqnmtr,percentage
HjUS4961-AOgiVx,vnRA2525-PUMAJb,percentage
yEtv1898-WXtMNa,FEMa7156-PDHuqD,percentage
mkqu9180-ywldAC,njSC0007-wzYNrD,percentage
LBNo1938-KtTAsB,ECCE2003-dpFQlT,percentage
powU8597-hVjDOv,ceKb6488-gjaeWs,percentage
YxjU8518-BAsLNv,zszp0184-OYBUfU,percentage
jlaZ3697-zpGBUB,Jnds3288-EqKOvw,percentage
kANj2240-mUJSPI,ddnP7502-GBmuJZ,percentage
xvZW0969-DIofWi,jHdz3446-cdCjnU,percentage
OaCh1823-Pxqiht,SnxT1482-pGNxAr,percentage
jkxi4454-nwWqze,bzwu5225-PlXjUM,percentage
KVSM9687-jJucMW,dRWN6808-apHjcJ,percentage
yAaA9260-IyIedx,baZp3681-iyvUrL,percentage
agOq3667-HKukuo,XXwb6195-yCFXqn,percentage
FJfi5975-OyJDgd,cxZr8358-gvENui,percentage
XmFz3057-vfjXSU,DKBV9572-EvaZoo,percentage
GOSN0310-xymkHX,aPTf7596-oGPXFY,percentage
qIdR6930-XofrIc,hlQX1048-ipKvYn,percentage
oHfY8551-MQrWpt,xRaz3696-qrfsZf,percentage
wmlF4151-ufLqlx,gVoI1681-qDqosZ,percentage
PkXO3917-vTvvma,qXCb7371-bKQTCD,percentage
wTCb2739-BdwMfc,cCZI3252-igeyhX,percentage
Yovv0046-NhRUfW,EcQH6070-qojYgE,percentage
MBTF7955-QYAWlk,eDQs4802-exwyui,percentage
fbmN7007-cmUPQx,HUXz6309-ZJlQHO,percentage
COMf1806-EtvQYo,WucE8523-FdgvoP,percentage
Oyko4641-IkTmKC,fvCi8756-NnYKoQ,percentage
hufo5328-djsoCU,ddlb8315-LavMlU,percentage
eJNx1320-qQvjHo,VSTu8305-QhKzAh,percentage
irqN0309-Ifiwqd,txTX3171-ztufBT,percentage
vCUq4746-KhlSzb,RfWS6781-EjKVgO,percentage
hKuf8493-DDkJIt,lgfa8076-kjfFoK,percentage
egaV9846-XwezAo,Dixd7146-DIQOeO,percentage
QnrE5369-xTZJJe,VarB4755-jrMEbv,percentage
pDpj2913-ZazuJQ,mPWA2218-yvvNjd,percentage
OCIg7657-GZuLwE,euDO1825-fTTzFL,percentage
lQdl7228-NgUEjG,binH7247-LVoXqQ,percentage
SzSV0572-njPVFF,zyLe0697-mdtdJu,percentage
hrqF7608-mGSXoq,dzgY0777-MKzviy,percentage
GxaG1681-BfHixv,Tmgx0998-ZWpwey,percentage
gBSX6995-JjzORL,RCgU5694-phLxzo,percentage
uPZq0463-vsoihv,uDND4430-OolskM,percentage
NxDW9258-VGkLQV,jYvn7272-IeiPrp,percentage
GnnY7788-dPVkij,dyXk8834-WHbmuV,percentage
qqvs3894-iHtgjN,amkf7870-FUrspM,percentage
oNoL4056-ywiOJx,qDcq0626-MTFLZd,percentage
BczS0105-hCjGGe,pxZs0271-fCoaqG,percentage
eFaY6765-pSZZHm,kOCc5792-zADxNE,percentage
scpr0756-NOzYIA,gpuD0623-GHGaAM,percentage
yYgF1590-hOanZT,kKtc1916-nPFDyw,percentage
RdUi8824-irbdee,TjDG2602-LfyuEA,percentage
